QuizTitle,QuizDescription,QuestionText,Category,Difficulty,Points,OptionText,IsCorrect
Queen Quiz: Encore (Part 3),,Which Queen studio album has both 'Don't Try Suicide' and 'Sail Away Sweet Sister' on its original track list?,,,,Innuendo,false
Queen Quiz: Encore (Part 3),,Which Queen studio album has both 'Don't Try Suicide' and 'Sail Away Sweet Sister' on its original track list?,,,,The Game,true
Queen Quiz: Encore (Part 3),,"On the original News of the World track list, what comes immediately after 'Sheer Heart Attack'?",Album Tracks,medium,2,"All Dead, All Dead",true
Queen Quiz: Encore (Part 3),,"On the original News of the World track list, what comes immediately after 'Sheer Heart Attack'?",,,,"Get Down, Make Love",false
Queen Quiz: Encore (Part 3),,"On the original News of the World track list, what comes immediately after 'Sheer Heart Attack'?",,,,My Melancholy Blues,false
Queen Quiz: Encore (Part 3),,"On the original News of the World track list, what comes immediately after 'Sheer Heart Attack'?",,,,Sleeping on the Sidewalk,false
Queen Quiz: Encore (Part 3),,"On the original Hot Space track list, what comes immediately after 'Back Chat'?",Album Tracks,medium,2,Life Is Real (Song for Lennon),false
Queen Quiz: Encore (Part 3),,"On the original Hot Space track list, what comes immediately after 'Back Chat'?",,,,Body Language,true
Queen Quiz: Encore (Part 3),,"On the original Hot Space track list, what comes immediately after 'Back Chat'?",,,,Under Pressure,false
Queen Quiz: Encore (Part 3),,"On the original Hot Space track list, what comes immediately after 'Back Chat'?",,,,Calling All Girls,false
Queen Quiz: Encore (Part 3),,On which Queen studio album is 'Life Is Real (Song for Lennon)' found in the original track list?,Albums,medium,2,The Game,false
Queen Quiz: Encore (Part 3),,On which Queen studio album is 'Life Is Real (Song for Lennon)' found in the original track list?,,,,Queen,false
Queen Quiz: Encore (Part 3),,On which Queen studio album is 'Life Is Real (Song for Lennon)' found in the original track list?,,,,Hot Space,true
Queen Quiz: Encore (Part 3),,On which Queen studio album is 'Life Is Real (Song for Lennon)' found in the original track list?,,,,A Night at the Opera,false
Queen Quiz: Encore (Part 3),,How old was John Deacon when he joined Queen?,Band Members,medium,2,17,false
Queen Quiz: Encore (Part 3),,How old was John Deacon when he joined Queen?,,,,21,false
Queen Quiz: Encore (Part 3),,How old was John Deacon when he joined Queen?,,,,23,false
Queen Quiz: Encore (Part 3),,How old was John Deacon when he joined Queen?,,,,19,true
Queen Quiz: Encore (Part 3),,"On the original The Works track list, what comes immediately after 'Tear It Up'?",Album Tracks,medium,2,It's a Hard Life,true
Queen Quiz: Encore (Part 3),,"On the original The Works track list, what comes immediately after 'Tear It Up'?",,,,I Want to Break Free,false
Queen Quiz: Encore (Part 3),,"On the original The Works track list, what comes immediately after 'Tear It Up'?",,,,Machines (or Back to Humans),false
Queen Quiz: Encore (Part 3),,"On the original The Works track list, what comes immediately after 'Tear It Up'?",,,,Keep Passing the Open Windows,false
Queen Quiz: Encore (Part 3),,On which Queen studio album is 'In Only Seven Days' found in the original track list?,Albums,medium,2,The Game,false
Queen Quiz: Encore (Part 3),,On which Queen studio album is 'In Only Seven Days' found in the original track list?,,,,Jazz,true
Queen Quiz: Encore (Part 3),,On which Queen studio album is 'In Only Seven Days' found in the original track list?,,,,Queen,false
Queen Quiz: Encore (Part 3),,On which Queen studio album is 'In Only Seven Days' found in the original track list?,,,,A Kind of Magic,false
Queen Quiz: Encore (Part 3),,Which track opens the original Jazz album?,Albums,medium,2,Procession,false
Queen Quiz: Encore (Part 3),,Which track opens the original Jazz album?,,,,Party,false
Queen Quiz: Encore (Part 3),,Which track opens the original Jazz album?,,,,Mustapha,true
Queen Quiz: Encore (Part 3),,Which track opens the original Jazz album?,,,,My Melancholy Blues,false
Queen Quiz: Encore (Part 3),,Which Queen studio album has both 'Crazy Little Thing Called Love' and 'Rock It (Prime Jive)' on its original track list?,Albums,medium,2,Sheer Heart Attack,false
Queen Quiz: Encore (Part 3),,Which Queen studio album has both 'Crazy Little Thing Called Love' and 'Rock It (Prime Jive)' on its original track list?,,,,A Kind of Magic,false
Queen Quiz: Encore (Part 3),,Which Queen studio album has both 'Crazy Little Thing Called Love' and 'Rock It (Prime Jive)' on its original track list?,,,,A Day at the Races,false
Queen Quiz: Encore (Part 3),,Which Queen studio album has both 'Crazy Little Thing Called Love' and 'Rock It (Prime Jive)' on its original track list?,,,,The Game,true
Queen Quiz: Encore (Part 3),,Which track closes the original Electric Fire (Roger Taylor) album?,Solo Projects,hard,3,"London Town, C'mon Down",true
Queen Quiz: Encore (Part 3),,Which track closes the original Electric Fire (Roger Taylor) album?,,,,Strange Frontier,false
Queen Quiz: Encore (Part 3),,Which track closes the original Electric Fire (Roger Taylor) album?,,,,Another World,false
Queen Quiz: Encore (Part 3),,Which track closes the original Electric Fire (Roger Taylor) album?,,,,Old Friends,false
Queen Quiz: Encore (Part 3),,Who sang with Queen at John Deacon's final stage appearance in 1997?,Band Members,hard,3,George Michael,false
Queen Quiz: Encore (Part 3),,Who sang with Queen at John Deacon's final stage appearance in 1997?,,,,Elton John,true
Queen Quiz: Encore (Part 3),,Who sang with Queen at John Deacon's final stage appearance in 1997?,,,,Paul Rodgers,false
Queen Quiz: Encore (Part 3),,Who sang with Queen at John Deacon's final stage appearance in 1997?,,,,Adam Lambert,false
Queen Quiz: Encore (Part 3),,Who wrote the Queen album track 'White Man'?,Songwriting,hard,3,Freddie Mercury,false
Queen Quiz: Encore (Part 3),,Who wrote the Queen album track 'White Man'?,,,,Roger Taylor,false
Queen Quiz: Encore (Part 3),,Who wrote the Queen album track 'White Man'?,,,,Brian May,true
Queen Quiz: Encore (Part 3),,Who wrote the Queen album track 'White Man'?,,,,John Deacon,false
Queen Quiz: Encore (Part 3),,"On the original A Day at the Races track list, what comes immediately after 'Somebody to Love'?",Album Tracks,hard,3,Good Old-Fashioned Lover Boy,false
Queen Quiz: Encore (Part 3),,"On the original A Day at the Races track list, what comes immediately after 'Somebody to Love'?",,,,The Millionaire Waltz,false
Queen Quiz: Encore (Part 3),,"On the original A Day at the Races track list, what comes immediately after 'Somebody to Love'?",,,,Drowse,false
Queen Quiz: Encore (Part 3),,"On the original A Day at the Races track list, what comes immediately after 'Somebody to Love'?",,,,White Man,true
Queen Quiz: Encore (Part 3),,"On the original The Game track list, what comes immediately before 'Sail Away Sweet Sister'?",Album Tracks,hard,3,Don't Try Suicide,true
Queen Quiz: Encore (Part 3),,"On the original The Game track list, what comes immediately before 'Sail Away Sweet Sister'?",,,,Another One Bites the Dust,false
Queen Quiz: Encore (Part 3),,"On the original The Game track list, what comes immediately before 'Sail Away Sweet Sister'?",,,,Rock It (Prime Jive),false
Queen Quiz: Encore (Part 3),,"On the original The Game track list, what comes immediately before 'Sail Away Sweet Sister'?",,,,Play the Game,false
Queen Quiz: Encore (Part 3),,Which Queen studio album has both 'Calling All Girls' and 'Las Palabras de Amor (The Words of Love)' on its original track list?,Albums,hard,3,A Night at the Opera,false
Queen Quiz: Encore (Part 3),,Which Queen studio album has both 'Calling All Girls' and 'Las Palabras de Amor (The Words of Love)' on its original track list?,,,,Hot Space,true
Queen Quiz: Encore (Part 3),,Which Queen studio album has both 'Calling All Girls' and 'Las Palabras de Amor (The Words of Love)' on its original track list?,,,,News of the World,false
Queen Quiz: Encore (Part 3),,Which Queen studio album has both 'Calling All Girls' and 'Las Palabras de Amor (The Words of Love)' on its original track list?,,,,Sheer Heart Attack,false
Queen Quiz: Encore (Part 3),,Who wrote the Queen album track 'The March of the Black Queen'?,Songwriting,hard,3,Brian May,false
Queen Quiz: Encore (Part 3),,Who wrote the Queen album track 'The March of the Black Queen'?,,,,Roger Taylor,false
Queen Quiz: Encore (Part 3),,Who wrote the Queen album track 'The March of the Black Queen'?,,,,Freddie Mercury,true
Queen Quiz: Encore (Part 3),,Who wrote the Queen album track 'The March of the Black Queen'?,,,,John Deacon,false
Queen Quiz: Encore (Part 3),,Who wrote the Queen album track 'Liar'?,Songwriting,hard,3,Brian May,false
Queen Quiz: Encore (Part 3),,Who wrote the Queen album track 'Liar'?,,,,Roger Taylor,false
Queen Quiz: Encore (Part 3),,Who wrote the Queen album track 'Liar'?,,,,John Deacon,false
Queen Quiz: Encore (Part 3),,Who wrote the Queen album track 'Liar'?,,,,Freddie Mercury,true
Queen Quiz: Encore (Part 3),,Who wrote the Queen album track 'Who Needs You'?,Songwriting,hard,3,John Deacon,true
Queen Quiz: Encore (Part 3),,Who wrote the Queen album track 'Who Needs You'?,,,,Brian May,false
Queen Quiz: Encore (Part 3),,Who wrote the Queen album track 'Who Needs You'?,,,,Freddie Mercury,false
Queen Quiz: Encore (Part 3),,Who wrote the Queen album track 'Who Needs You'?,,,,Roger Taylor,false
Queen Quiz: Encore (Part 3),,Which Hot Space track sits between 'Life Is Real (Song for Lennon)' and 'Las Palabras de Amor (The Words of Love)'?,Album Tracks,hard,4,Action This Day,false
Queen Quiz: Encore (Part 3),,Which Hot Space track sits between 'Life Is Real (Song for Lennon)' and 'Las Palabras de Amor (The Words of Love)'?,,,,Calling All Girls,true
Queen Quiz: Encore (Part 3),,Which Hot Space track sits between 'Life Is Real (Song for Lennon)' and 'Las Palabras de Amor (The Words of Love)'?,,,,Under Pressure,false
Queen Quiz: Encore (Part 3),,Which Hot Space track sits between 'Life Is Real (Song for Lennon)' and 'Las Palabras de Amor (The Words of Love)'?,,,,Dancer,false
Queen Quiz: Encore (Part 3),,"On the original Barcelona (Freddie Mercury and Montserrat Caballé) track list, what comes immediately after 'Ensueño'?",Solo Projects,hard,4,Barcelona,false
Queen Quiz: Encore (Part 3),,"On the original Barcelona (Freddie Mercury and Montserrat Caballé) track list, what comes immediately after 'Ensueño'?",,,,How Can I Go On,false
Queen Quiz: Encore (Part 3),,"On the original Barcelona (Freddie Mercury and Montserrat Caballé) track list, what comes immediately after 'Ensueño'?",,,,The Golden Boy,true
Queen Quiz: Encore (Part 3),,"On the original Barcelona (Freddie Mercury and Montserrat Caballé) track list, what comes immediately after 'Ensueño'?",,,,La Japonaise,false
Queen Quiz: Encore (Part 3),,"Which News of the World track sits between 'Get Down, Make Love' and 'Who Needs You'?",Album Tracks,hard,4,Spread Your Wings,false
Queen Quiz: Encore (Part 3),,"Which News of the World track sits between 'Get Down, Make Love' and 'Who Needs You'?",,,,My Melancholy Blues,false
Queen Quiz: Encore (Part 3),,"Which News of the World track sits between 'Get Down, Make Love' and 'Who Needs You'?",,,,We Are the Champions,false
Queen Quiz: Encore (Part 3),,"Which News of the World track sits between 'Get Down, Make Love' and 'Who Needs You'?",,,,Sleeping on the Sidewalk,true
Queen Quiz: Encore (Part 3),,Which A Day at the Races track sits between 'You and I' and 'White Man'?,Album Tracks,hard,4,Somebody to Love,true
Queen Quiz: Encore (Part 3),,Which A Day at the Races track sits between 'You and I' and 'White Man'?,,,,Tie Your Mother Down,false
Queen Quiz: Encore (Part 3),,Which A Day at the Races track sits between 'You and I' and 'White Man'?,,,,Teo Torriatte (Let Us Cling Together),false
Queen Quiz: Encore (Part 3),,Which A Day at the Races track sits between 'You and I' and 'White Man'?,,,,Long Away,false
Queen Quiz: Encore (Part 4),"25 new Queen questions spanning the albums, solo projects, band members, and the years after Freddie.",Which Queen studio album has both 'Headlong' and 'I Can't Live with You' on its original track list?,Albums,easy,1,Innuendo,true
Queen Quiz: Encore (Part 4),,Which Queen studio album has both 'Headlong' and 'I Can't Live with You' on its original track list?,,,,The Miracle,false
Queen Quiz: Encore (Part 4),,Which Queen studio album has both 'Headlong' and 'I Can't Live with You' on its original track list?,,,,Sheer Heart Attack,false
Queen Quiz: Encore (Part 4),,Which Queen studio album has both 'Headlong' and 'I Can't Live with You' on its original track list?,,,,A Day at the Races,false
Queen Quiz: Encore (Part 4),,Who is Brian May's wife named in Queen's official biography?,Band Members,easy,1,Mary Austin,false
Queen Quiz: Encore (Part 4),,Who is Brian May's wife named in Queen's official biography?,,,,Anita Dobson,true
Queen Quiz: Encore (Part 4),,Who is Brian May's wife named in Queen's official biography?,,,,Chrissie Mullen,false
Queen Quiz: Encore (Part 4),,Who is Brian May's wife named in Queen's official biography?,,,,Debbie Leng,false
Queen Quiz: Encore (Part 4),,Which Queen studio album has both 'I'm Going Slightly Mad' and 'Headlong' on its original track list?,Albums,easy,1,The Game,false
Queen Quiz: Encore (Part 4),,Which Queen studio album has both 'I'm Going Slightly Mad' and 'Headlong' on its original track list?,,,,Queen,false
Queen Quiz: Encore (Part 4),,Which Queen studio album has both 'I'm Going Slightly Mad' and 'Headlong' on its original track list?,,,,Innuendo,true
Queen Quiz: Encore (Part 4),,Which Queen studio album has both 'I'm Going Slightly Mad' and 'Headlong' on its original track list?,,,,A Kind of Magic,false
Queen Quiz: Encore (Part 4),,On which Queen studio album is 'Is This the World We Created...?' found in the original track list?,Albums,medium,2,A Day at the Races,false
Queen Quiz: Encore (Part 4),,On which Queen studio album is 'Is This the World We Created...?' found in the original track list?,,,,A Kind of Magic,false
Queen Quiz: Encore (Part 4),,On which Queen studio album is 'Is This the World We Created...?' found in the original track list?,,,,Sheer Heart Attack,false
